Cattle_ID,Breed,Region,Country,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,HS_Vaccine,BQ_Vaccine,Anthrax_Vaccine,IBR_Vaccine,BVD_Vaccine,Rabies_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Date,Farm_ID,Milk_Yield_L
CATTLE_001564,Brown_Swiss,Africa,IN,Subtropical,Pastoral,54,718.0,6,Late,156,Hay,13.4,2,120.0,6.06,6.5,9.3,7.8,45.0,19.1,Winter,0.86,1,0,1,0,0,0,1,0,23.14,3.5,12,2024-10-16,FARM_0473,20.96
CATTLE_001568,Rathi,Oceania,IN,Arid,Pastoral,38,730.6,5,Early,79,Green_Fodder,17.9,1,39.4,4.97,4.8,7.3,12.4,40.0,75.6,Autumn,0.7,0,1,0,1,1,1,1,1,10.63,3.5,12,2023-12-29,FARM_0995,10.8
CATTLE_001593,Australian_Friesian_Sahiwal,South_America,IN,Temperate,Semi_Intensive,90,339.0,4,Mid,53,Dry_Fodder,8.5,4,62.0,2.6,5.1,7.8,10.5,12.9,51.2,Spring,0.87,0,1,1,0,0,0,0,0,14.52,4.0,6,2024-09-06,FARM_0424,18.18
CATTLE_001627,White_Fulani,Global,IN,Tropical,Mixed,45,671.9,5,Mid,66,Hay,8.3,3,51.5,0.97,2.6,5.3,7.9,33.0,62.5,Winter,0.87,1,1,1,0,0,1,1,0,3.16,4.5,8,2023-08-12,FARM_0614,3.68
CATTLE_001684,Gir,South_Asia,IN,Tropical,Intensive,128,374.1,4,Late,299,Silage,11.6,1,56.7,0.5,5.2,10.8,8.4,20.4,91.6,Autumn,0.65,1,0,0,1,1,1,0,0,6.46,4.0,12,2022-12-11,FARM_0077,6.58
CATTLE_001699,Norwegian_Red,Europe_NA,IN,Mediterranean,Pastoral,94,659.4,1,Mid,327,Concentrates,3.0,2,51.1,4.35,7.2,10.5,9.7,28.4,18.8,Autumn,0.63,0,1,1,1,1,1,0,1,9.32,2.5,12,2023-08-23,FARM_0244,8.87
CATTLE_001718,Holstein-Friesian,Africa,IN,Arid,Pastoral,124,296.0,3,Mid,97,Dry_Fodder,9.4,1,37.7,2.1,9.6,8.5,11.7,18.2,67.3,Summer,0.43,1,1,1,1,1,0,0,1,18.87,3.5,8,2023-01-29,FARM_0664,19.97
CATTLE_001723,Australian_Friesian_Sahiwal,South_America,IN,Continental,Intensive,31,597.7,4,Mid,363,Concentrates,14.9,4,67.7,3.02,7.7,4.0,10.6,-0.0,85.1,Spring,0.5,1,0,0,0,1,1,0,1,1.19,3.5,12,2023-12-30,FARM_0609,1.62
CATTLE_001740,Guernsey,Europe_NA,IN,Continental,Extensive,129,437.7,1,Early,249,Silage,10.8,3,59.6,3.75,3.2,5.9,11.0,14.1,64.8,Summer,0.51,1,0,0,1,1,0,0,0,10.98,3.0,24,2024-01-06,FARM_0792,14.21
CATTLE_001837,Butana,Africa,IN,Arid,Mixed,94,645.1,5,Late,181,Hay,6.1,2,47.8,4.32,6.8,9.1,13.2,19.4,91.6,Monsoon,0.97,0,1,1,0,0,1,1,1,1.43,2.5,12,2023-02-08,FARM_0903,4.33
CATTLE_001843,Jersey,Europe_NA,IN,Subtropical,Extensive,72,410.6,1,Mid,59,Green_Fodder,13.2,3,50.2,5.49,9.7,9.9,7.8,45.0,37.5,Summer,0.74,1,0,1,1,1,0,1,1,16.06,4.0,12,2023-06-20,FARM_0544,14.45
CATTLE_001847,Holstein_Zebu_Cross,Africa,IN,Tropical,Extensive,75,677.7,2,Early,303,Mixed_Feed,10.1,3,66.2,4.17,6.9,9.8,6.7,10.7,71.7,Summer,0.49,0,0,1,1,1,1,1,1,15.73,3.5,12,2024-12-25,FARM_0425,15.26
CATTLE_001849,Krishna_Valley,Africa,IN,Temperate,Extensive,90,375.1,3,Early,189,Pasture_Grass,11.9,1,64.1,5.84,7.6,6.7,9.2,22.5,65.3,Spring,0.98,0,1,1,1,0,0,0,0,7.53,5.0,12,2022-01-10,FARM_0548,7.03
CATTLE_001860,Australian_Milking_Zebu,Africa,IN,Subtropical,Extensive,50,312.0,1,Mid,257,Concentrates,3.0,2,102.0,5.33,6.3,9.3,7.9,27.4,42.4,Spring,0.96,1,0,0,1,1,0,1,1,3.84,2.5,12,2024-08-11,FARM_0869,5.95
CATTLE_001862,Kankrej,Oceania,IN,Subtropical,Semi_Intensive,31,388.8,1,Mid,33,Silage,16.8,1,69.4,1.29,9.4,6.1,9.3,24.5,46.4,Summer,0.78,0,1,1,1,1,0,1,0,6.57,4.0,12,2023-09-05,FARM_0249,6.0
CATTLE_001903,Montbeliarde,South_America,IN,Arid,Semi_Intensive,68,656.5,2,Early,82,Concentrates,16.4,2,48.0,1.82,8.8,6.9,12.3,40.7,48.9,Autumn,0.46,1,1,1,1,0,1,0,0,18.22,2.5,12,2024-07-24,FARM_0823,17.63
CATTLE_001923,Jersey_Zebu_Cross,Europe_NA,IN,Arid,Intensive,69,517.0,1,Mid,26,Silage,8.2,4,73.0,8.63,8.1,10.9,10.6,37.9,55.6,Spring,0.83,1,0,0,0,1,0,0,0,11.57,3.0,8,2023-03-13,FARM_0271,13.93
CATTLE_001935,Danish_Red,Europe_NA,IN,Arid,Intensive,142,615.8,2,Early,76,Mixed_Feed,12.8,5,89.2,5.62,4.4,9.9,5.0,25.9,56.3,Spring,1.0,0,1,1,1,1,1,1,1,24.98,3.5,8,2023-07-27,FARM_0720,25.53
CATTLE_001957,Exotic_Local_Cross,Oceania,IN,Mediterranean,Intensive,70,632.3,4,Mid,77,Silage,9.0,1,59.5,3.42,5.1,9.0,5.3,11.1,33.0,Spring,0.41,0,1,0,1,0,1,0,0,15.58,3.0,12,2024-10-09,FARM_0342,15.23
CATTLE_001974,Holstein-Friesian,Global,IN,Mediterranean,Intensive,101,461.7,4,Late,202,Pasture_Grass,11.2,3,65.8,3.73,9.6,9.7,5.0,18.7,48.9,Winter,0.7,0,1,1,0,0,1,0,0,21.71,3.5,12,2024-05-06,FARM_0181,20.7
CATTLE_001976,Boran,South_Asia,IN,Subtropical,Mixed,109,614.3,3,Early,205,Green_Fodder,9.9,3,66.1,4.83,1.3,6.8,15.4,38.7,10.0,Autumn,0.72,0,1,0,1,1,1,0,1,2.53,3.0,24,2022-08-03,FARM_0737,2.63
CATTLE_001981,Red_Sindhi,Africa,IN,Mediterranean,Intensive,139,671.4,2,Mid,113,Hay,12.1,3,61.9,3.5,8.6,4.6,8.3,22.3,69.8,Spring,0.55,1,1,1,1,0,0,1,0,10.03,2.5,12,2024-10-21,FARM_0519,10.29
CATTLE_001983,Guernsey,Europe_NA,IN,Arid,Pastoral,121,307.2,6,Early,19,Green_Fodder,15.3,4,76.5,4.72,5.4,8.4,8.1,26.2,79.0,Spring,0.66,1,0,0,0,1,0,1,0,14.34,3.5,12,2024-02-04,FARM_0695,15.26
CATTLE_002032,Rathi,South_America,IN,Continental,Extensive,112,325.8,4,Early,121,Pasture_Grass,8.1,1,109.6,4.01,3.1,6.3,9.8,33.7,51.1,Winter,0.32,1,1,0,1,0,1,1,1,8.35,2.5,12,2024-08-18,FARM_0611,6.81
CATTLE_002036,Ayrshire,South_America,IN,Mediterranean,Intensive,56,482.6,1,Late,9,Pasture_Grass,11.5,2,59.1,3.18,6.4,8.7,9.9,17.3,70.3,Winter,0.64,0,1,1,1,1,1,0,1,10.12,4.5,8,2022-02-01,FARM_0755,8.5
CATTLE_002043,Montbeliarde,South_America,IN,Tropical,Extensive,107,567.2,2,Mid,339,Concentrates,10.9,1,87.0,2.6,9.3,7.2,9.1,30.2,59.5,Monsoon,0.47,1,1,1,1,1,0,1,1,11.79,3.5,12,2024-07-31,FARM_0847,10.76
CATTLE_002064,Normande,Oceania,IN,Tropical,Pastoral,95,288.6,2,Early,302,Concentrates,6.8,3,45.7,5.0,8.1,7.7,10.1,21.7,20.8,Monsoon,0.88,1,1,1,1,0,1,1,0,17.8,3.5,12,2022-04-18,FARM_0477,16.45
CATTLE_002076,Zebu_Cross_Brazil,Global,IN,Subtropical,Semi_Intensive,101,564.2,6,Late,348,Mixed_Feed,18.1,3,38.1,2.68,1.0,10.5,12.4,14.7,67.0,Autumn,0.59,1,1,1,0,1,1,1,1,8.21,4.5,12,2024-12-13,FARM_0461,6.3
CATTLE_002078,Tipo_Carora,Oceania,IN,Temperate,Semi_Intensive,37,630.6,2,Late,360,Dry_Fodder,9.4,2,92.3,6.4,5.6,10.5,8.9,24.3,54.1,Autumn,0.86,1,1,0,1,0,1,1,0,9.47,2.5,8,2023-03-07,FARM_0013,6.88
CATTLE_002079,Jersey,Europe_NA,IN,Temperate,Extensive,117,281.4,1,Mid,136,Pasture_Grass,8.5,3,37.1,4.55,1.5,7.5,8.9,45.0,35.6,Autumn,0.32,1,0,1,1,0,1,0,1,16.34,3.0,12,2024-11-08,FARM_0533,13.67
CATTLE_002084,Jersey_Zebu_Cross,South_America,IN,Mediterranean,Pastoral,65,524.7,6,Mid,149,Mixed_Feed,15.3,2,20.0,0.6,3.6,7.6,12.3,24.1,74.7,Winter,0.76,1,1,1,1,1,1,0,1,11.41,2.5,12,2023-03-10,FARM_0725,11.62
CATTLE_002089,Kenana,Oceania,IN,Mediterranean,Mixed,37,292.5,3,Late,130,Green_Fodder,14.9,5,101.9,2.29,5.8,6.5,10.7,17.4,50.9,Spring,0.43,1,1,1,0,1,1,0,1,4.22,2.5,12,2023-05-05,FARM_0525,2.86
CATTLE_002096,Gangatiri,Global,IN,Continental,Intensive,136,482.8,3,Mid,119,Silage,14.3,5,75.1,2.29,2.5,5.7,7.1,15.6,95.3,Monsoon,0.49,1,1,0,1,0,0,1,1,1.97,4.0,12,2024-08-14,FARM_0232,3.12
CATTLE_002098,Red_Sindhi,Europe_NA,IN,Temperate,Extensive,140,549.1,1,Mid,168,Green_Fodder,3.0,1,60.1,1.7,8.8,10.0,11.8,28.9,68.0,Monsoon,0.8,1,1,1,1,1,1,1,0,5.19,3.0,12,2022-05-30,FARM_0559,4.77
CATTLE_002111,Ayrshire,Africa,IN,Mediterranean,Intensive,32,342.3,3,Early,37,Concentrates,12.6,5,60.6,3.66,6.9,8.0,8.0,18.6,51.0,Autumn,0.72,0,1,1,1,1,1,0,1,13.29,3.0,24,2024-02-06,FARM_0493,14.98
CATTLE_002120,NDama,Europe_NA,IN,Continental,Pastoral,60,441.7,6,Early,253,Crop_Residues,6.4,5,86.6,2.38,14.0,8.1,12.8,27.6,69.6,Spring,0.31,1,1,1,0,0,0,1,0,1.56,4.0,12,2023-01-27,FARM_0484,2.28
CATTLE_002124,Tharparkar,South_America,IN,Mediterranean,Intensive,118,528.6,6,Late,212,Concentrates,15.6,1,79.8,3.83,10.3,4.9,5.2,7.7,55.5,Summer,0.32,0,1,0,1,1,1,0,1,7.96,4.0,12,2023-12-24,FARM_0538,8.56
CATTLE_002189,Simmental,South_America,IN,Tropical,Pastoral,109,702.4,1,Mid,151,Crop_Residues,17.9,4,48.4,0.55,8.1,9.9,12.5,20.3,65.0,Winter,0.71,1,1,0,1,0,0,1,1,21.32,3.5,12,2024-10-13,FARM_0822,23.8
CATTLE_002206,Tipo_Carora,South_Asia,IN,Temperate,Extensive,28,556.4,4,Late,49,Concentrates,11.2,3,49.5,0.5,7.3,7.1,9.0,24.6,38.7,Autumn,0.62,1,1,1,1,0,1,1,0,8.44,3.5,12,2022-04-05,FARM_0483,7.79
CATTLE_002212,Kankrej,South_Asia,IN,Mediterranean,Semi_Intensive,138,412.7,2,Early,93,Pasture_Grass,13.3,3,74.5,1.1,8.9,4.4,7.7,8.1,40.4,Spring,0.79,0,1,1,1,0,1,1,1,1.82,4.0,12,2022-11-30,FARM_0693,2.6
CATTLE_002213,Australian_Milking_Zebu,Global,IN,Continental,Pastoral,48,711.3,6,Early,131,Concentrates,5.1,3,61.7,2.45,5.9,6.5,14.4,40.8,25.3,Summer,0.72,0,0,0,0,1,1,0,0,5.32,3.5,12,2022-02-19,FARM_0406,5.4
CATTLE_002255,Holstein-Friesian,Oceania,IN,Arid,Intensive,77,457.9,3,Late,127,Silage,10.1,4,83.2,1.63,1.7,9.1,5.0,26.9,46.7,Summer,0.58,0,0,0,0,1,0,0,0,23.62,2.5,12,2023-09-15,FARM_0135,21.77
CATTLE_002257,Guernsey,South_America,IN,Subtropical,Mixed,142,320.7,3,Early,87,Concentrates,3.9,1,38.1,7.21,8.0,6.9,9.2,21.4,78.5,Autumn,0.67,0,1,1,1,1,1,0,1,16.45,5.0,12,2024-08-07,FARM_0883,17.2
CATTLE_002259,Australian_Milking_Zebu,Europe_NA,IN,Temperate,Extensive,42,723.3,3,Mid,94,Green_Fodder,4.8,1,36.5,4.38,5.2,7.0,9.9,20.4,49.4,Autumn,0.66,0,1,1,0,0,1,1,0,12.38,3.5,8,2022-02-09,FARM_0483,9.86
CATTLE_002269,Illawarra_Shorthorn,South_Asia,IN,Subtropical,Pastoral,112,598.1,2,Early,247,Silage,19.4,3,74.0,6.29,6.4,6.2,8.6,31.1,62.4,Spring,0.46,1,1,1,1,0,0,1,0,13.11,3.5,12,2024-02-17,FARM_0750,10.58
CATTLE_002281,Kankrej,Oceania,IN,Mediterranean,Extensive,24,724.6,2,Mid,82,Mixed_Feed,11.4,2,95.8,2.46,4.7,8.0,15.2,24.0,51.7,Summer,0.71,1,1,1,0,0,0,1,1,9.08,3.5,12,2023-05-24,FARM_0277,9.1
CATTLE_002282,Kankrej,South_America,IN,Tropical,Intensive,68,547.7,5,Late,241,Green_Fodder,11.1,3,51.0,5.46,8.1,8.4,10.7,20.7,42.8,Winter,0.9,1,1,1,1,0,0,0,0,7.78,3.0,12,2024-03-03,FARM_0744,8.99
CATTLE_002288,White_Fulani,Global,IN,Mediterranean,Semi_Intensive,112,461.9,5,Mid,150,Hay,7.6,2,51.9,1.62,5.1,6.8,15.9,6.1,52.5,Winter,0.46,0,1,1,1,1,1,0,0,5.43,3.0,12,2022-03-03,FARM_0606,3.66
CATTLE_002319,Tipo_Carora,Global,IN,Mediterranean,Extensive,115,650.5,1,Mid,297,Pasture_Grass,15.3,3,67.0,2.54,8.3,8.4,10.3,19.8,27.4,Autumn,0.5,1,0,1,0,1,1,1,0,0.0,3.5,12,2022-07-11,FARM_0243,0.0
CATTLE_002321,Milking_Shorthorn,Global,IN,Temperate,Extensive,60,290.5,3,Mid,76,Green_Fodder,10.7,5,111.8,5.92,6.0,8.9,12.4,12.9,79.8,Monsoon,0.97,1,1,1,0,1,1,0,1,22.15,3.5,12,2024-04-25,FARM_0165,23.3
CATTLE_002340,Milking_Shorthorn,Africa,IN,Temperate,Extensive,53,370.9,1,Mid,2,Silage,5.5,3,75.5,3.29,6.9,5.7,7.1,25.1,58.7,Monsoon,0.9,1,0,1,1,0,0,0,1,14.31,5.0,12,2022-03-10,FARM_0703,13.66
CATTLE_002341,Gir,Africa,IN,Tropical,Intensive,35,687.9,1,Mid,310,Pasture_Grass,9.9,2,50.8,2.75,10.3,7.6,7.7,33.8,34.0,Winter,0.62,0,0,0,1,0,1,1,0,4.19,2.5,8,2024-09-01,FARM_0763,4.45
CATTLE_002343,Montbeliarde,Africa,IN,Continental,Pastoral,44,364.3,6,Mid,46,Hay,7.7,1,66.6,4.02,1.8,9.5,8.5,44.7,26.6,Winter,0.5,0,1,0,1,1,1,0,1,16.83,3.5,12,2022-10-13,FARM_0241,15.67
CATTLE_002344,Norwegian_Red,Africa,IN,Arid,Pastoral,83,482.5,6,Early,224,Silage,12.0,5,85.9,5.48,3.8,9.3,8.1,24.2,40.9,Autumn,0.77,0,0,1,0,1,1,0,1,22.01,4.5,24,2023-05-17,FARM_0705,22.41
CATTLE_002372,Kenana,South_America,IN,Continental,Intensive,53,559.3,6,Late,156,Hay,13.0,5,86.7,2.97,1.8,7.4,10.4,24.1,45.5,Summer,0.35,0,1,1,0,0,0,0,1,7.86,3.0,8,2023-01-09,FARM_0475,9.69
CATTLE_002386,Australian_Milking_Zebu,Europe_NA,IN,Tropical,Mixed,89,701.1,4,Early,106,Pasture_Grass,8.5,4,105.4,2.56,1.0,6.5,12.7,37.7,98.7,Autumn,0.85,1,0,1,0,1,0,0,1,8.46,3.0,12,2022-10-07,FARM_0382,9.67
CATTLE_002405,Krishna_Valley,Europe_NA,IN,Temperate,Extensive,95,748.1,4,Early,12,Concentrates,20.7,2,36.9,2.69,1.0,10.9,8.7,45.0,63.6,Monsoon,0.97,1,0,1,1,1,1,1,1,14.09,4.0,12,2023-12-23,FARM_0621,9.06
CATTLE_002427,Kenana,Europe_NA,IN,Continental,Semi_Intensive,68,458.6,1,Late,137,Pasture_Grass,9.6,1,57.9,4.68,7.6,7.7,15.5,12.3,63.6,Summer,0.86,0,0,1,1,0,0,1,1,6.1,3.5,8,2023-05-05,FARM_0899,6.05
CATTLE_002458,Sahiwal,South_America,IN,Temperate,Semi_Intensive,71,571.3,2,Late,35,Dry_Fodder,10.8,1,51.5,5.73,6.6,7.5,10.2,41.4,82.9,Spring,0.86,1,1,0,1,1,0,0,1,8.5,3.5,8,2023-03-07,FARM_0001,7.97
CATTLE_002475,Guernsey,South_Asia,IN,Temperate,Semi_Intensive,139,663.6,5,Early,263,Crop_Residues,12.2,1,75.1,3.84,8.6,7.5,11.7,38.5,76.8,Winter,0.56,0,1,1,0,0,1,1,0,14.83,3.0,12,2024-09-02,FARM_0569,14.1
CATTLE_002499,Jersey_Zebu_Cross,South_Asia,IN,Continental,Pastoral,98,714.9,1,Late,283,Pasture_Grass,11.2,3,60.1,4.09,5.1,8.4,13.0,24.6,58.9,Winter,0.56,1,1,0,0,1,1,0,0,5.94,3.5,12,2022-03-08,FARM_0764,3.84
CATTLE_002506,White_Fulani,Oceania,IN,Temperate,Intensive,131,578.9,6,Late,15,Silage,10.8,2,76.1,3.93,8.3,10.6,6.0,1.7,43.3,Winter,0.73,1,1,1,0,1,0,1,1,2.25,4.0,12,2024-06-26,FARM_0600,3.83
CATTLE_002512,Red_Poll_Africa,Europe_NA,IN,Subtropical,Extensive,118,661.9,5,Early,316,Concentrates,15.4,3,65.5,3.62,11.4,11.8,10.8,0.8,73.6,Autumn,0.76,1,1,0,1,1,1,0,1,8.18,4.0,12,2022-10-20,FARM_0392,6.5
CATTLE_002513,Girolando,Europe_NA,IN,Tropical,Intensive,63,721.3,1,Late,184,Pasture_Grass,18.0,4,29.3,1.38,8.7,8.0,6.6,16.9,38.2,Monsoon,0.96,1,1,1,1,0,1,1,0,14.06,3.0,12,2023-09-27,FARM_0957,13.41
CATTLE_002514,Milking_Shorthorn,Oceania,IN,Mediterranean,Intensive,117,269.6,5,Mid,55,Pasture_Grass,10.2,3,62.1,4.0,1.0,11.7,12.3,20.2,35.5,Monsoon,0.44,1,0,0,0,1,0,1,1,14.53,3.0,24,2024-08-26,FARM_0501,14.21
CATTLE_002524,Holstein_Zebu_Cross,Europe_NA,IN,Arid,Pastoral,48,594.7,2,Early,186,Dry_Fodder,10.5,1,63.6,4.79,4.3,6.6,10.3,33.8,37.4,Winter,0.97,1,0,1,1,1,1,1,1,17.11,4.5,8,2022-06-27,FARM_0830,16.35
CATTLE_002539,Milking_Shorthorn,Africa,IN,Temperate,Semi_Intensive,102,591.8,4,Mid,103,Mixed_Feed,19.4,2,76.7,3.97,6.8,7.7,9.3,21.9,49.2,Winter,0.65,1,0,0,1,0,1,0,1,14.45,2.5,12,2023-10-05,FARM_0233,16.57
CATTLE_002541,Rathi,South_America,IN,Continental,Pastoral,96,629.3,2,Early,133,Green_Fodder,3.4,1,50.9,0.5,7.3,7.0,5.0,23.3,77.3,Autumn,0.45,0,1,0,0,0,0,1,1,8.42,3.0,12,2024-06-27,FARM_0958,5.48
CATTLE_002554,Holstein_Zebu_Cross,South_Asia,IN,Continental,Mixed,49,349.1,3,Early,355,Crop_Residues,10.2,3,73.6,4.06,4.0,10.4,10.8,33.1,62.3,Spring,0.54,0,1,0,1,1,1,0,0,12.99,4.0,12,2023-09-20,FARM_0350,13.64
CATTLE_002561,Red_Poll_Africa,Europe_NA,IN,Continental,Intensive,72,652.2,5,Late,316,Dry_Fodder,12.7,4,65.5,4.57,7.7,6.8,9.8,37.2,82.0,Summer,0.88,1,0,1,1,1,1,1,1,3.1,3.5,12,2022-04-08,FARM_0828,4.04
CATTLE_002587,Red_Sindhi,Europe_NA,IN,Continental,Pastoral,69,674.9,4,Late,211,Pasture_Grass,11.0,2,54.3,4.39,1.1,12.6,8.7,45.0,63.6,Autumn,0.38,1,1,1,0,0,1,0,0,8.52,3.0,12,2023-12-24,FARM_0880,7.48
CATTLE_002638,Holstein-Friesian,South_America,IN,Tropical,Intensive,140,597.8,5,Mid,158,Pasture_Grass,14.4,2,70.4,6.36,3.3,8.2,11.2,10.2,46.7,Spring,0.95,1,0,1,1,1,1,1,0,22.15,3.0,12,2024-11-23,FARM_0355,22.93
CATTLE_002662,Girolando,Global,IN,Tropical,Intensive,120,406.3,6,Late,123,Silage,9.7,5,27.6,3.15,1.0,12.4,9.1,30.2,50.3,Summer,0.75,1,1,1,1,1,0,0,1,11.06,3.5,12,2022-04-15,FARM_0966,10.83
CATTLE_002673,Africander,Oceania,IN,Subtropical,Semi_Intensive,66,295.0,5,Early,160,Mixed_Feed,13.7,3,87.8,2.73,3.5,8.0,16.6,18.1,73.9,Monsoon,0.76,0,0,1,0,0,0,0,0,6.07,2.5,8,2024-09-11,FARM_0457,6.34
CATTLE_002674,Ayrshire,Global,IN,Mediterranean,Semi_Intensive,113,250.2,5,Late,198,Crop_Residues,9.8,2,105.4,5.05,8.9,9.6,7.0,17.0,58.0,Spring,0.8,1,1,1,1,1,0,1,0,11.85,4.5,12,2022-09-02,FARM_0249,14.4
CATTLE_002694,Tharparkar,South_Asia,IN,Subtropical,Semi_Intensive,142,700.3,4,Early,309,Green_Fodder,12.7,2,78.3,3.41,12.6,7.5,10.7,25.6,60.9,Spring,0.39,1,0,0,0,1,1,1,1,8.32,5.0,12,2022-11-10,FARM_0686,10.29
CATTLE_002704,Simmental,South_America,IN,Subtropical,Pastoral,140,682.1,6,Late,318,Concentrates,20.6,3,39.0,0.74,7.8,10.5,11.3,34.8,77.4,Winter,0.86,1,0,1,1,0,1,1,1,13.01,4.0,12,2024-01-16,FARM_0163,13.74
CATTLE_002721,Holstein-Friesian,South_Asia,IN,Subtropical,Pastoral,106,709.4,4,Mid,56,Crop_Residues,11.5,2,82.3,4.14,6.0,6.0,10.9,23.1,100.0,Winter,0.53,1,1,1,1,0,0,0,0,15.21,3.5,6,2024-08-31,FARM_0123,13.57
CATTLE_002744,Holstein_Zebu_Cross,South_Asia,IN,Tropical,Semi_Intensive,129,317.3,5,Late,105,Hay,9.1,2,75.2,5.1,7.9,10.5,11.6,45.0,60.2,Monsoon,0.69,1,0,1,1,1,1,1,0,11.79,3.0,12,2023-12-24,FARM_0466,12.09
CATTLE_002753,Tharparkar,South_America,IN,Arid,Extensive,60,464.3,1,Late,114,Concentrates,9.9,1,24.6,1.64,4.3,9.8,13.7,8.0,60.7,Winter,0.6,0,1,1,0,0,0,0,1,5.97,3.0,8,2024-07-06,FARM_0421,8.23
CATTLE_002772,Kenana,Europe_NA,IN,Subtropical,Mixed,90,262.7,6,Early,355,Concentrates,13.9,5,49.9,2.99,4.5,11.0,10.0,24.0,68.3,Autumn,0.49,1,1,1,0,0,0,0,0,9.93,3.5,12,2022-11-01,FARM_0725,8.66
CATTLE_002777,Montbeliarde,Oceania,IN,Subtropical,Mixed,112,391.1,4,Mid,262,Mixed_Feed,10.4,5,94.8,6.44,7.0,7.5,10.1,3.2,10.0,Summer,0.76,1,1,0,0,0,0,0,1,14.21,4.0,12,2022-11-30,FARM_0996,15.65
CATTLE_002800,White_Fulani,Europe_NA,IN,Subtropical,Pastoral,36,681.9,6,Late,287,Hay,12.8,4,60.8,3.37,3.7,7.6,10.2,26.1,38.6,Monsoon,0.54,0,0,1,1,1,1,1,1,5.23,2.5,12,2022-07-12,FARM_0607,3.8
CATTLE_002833,Tharparkar,Oceania,IN,Tropical,Extensive,87,338.2,4,Mid,98,Pasture_Grass,13.1,5,104.3,1.47,2.9,5.4,8.2,26.2,34.3,Monsoon,0.48,1,1,0,1,0,1,1,0,12.65,3.5,12,2023-08-10,FARM_0731,13.55
CATTLE_002843,Gangatiri,South_Asia,IN,Continental,Extensive,52,270.2,1,Mid,341,Silage,16.0,2,63.1,1.41,7.6,9.3,8.6,33.9,61.6,Monsoon,0.87,1,1,0,1,0,1,0,1,3.12,4.0,12,2024-11-29,FARM_0802,2.0
CATTLE_002855,Australian_Friesian_Sahiwal,South_Asia,IN,Mediterranean,Mixed,85,324.7,6,Late,326,Dry_Fodder,15.9,1,77.2,5.59,7.2,6.1,9.0,11.7,48.5,Spring,0.66,0,1,1,1,1,1,1,1,6.08,3.0,12,2022-05-18,FARM_0905,7.64
CATTLE_002891,Simmental,Europe_NA,IN,Tropical,Pastoral,92,681.9,5,Early,162,Silage,11.9,1,61.0,2.71,11.9,11.1,8.2,9.6,58.1,Summer,0.31,1,1,1,0,0,1,0,1,22.95,2.5,12,2023-02-15,FARM_0607,22.64
CATTLE_002916,Red_Sindhi,South_America,IN,Continental,Extensive,104,671.6,3,Late,182,Green_Fodder,6.3,1,50.4,2.31,5.4,8.8,8.7,24.3,71.3,Summer,0.6,0,0,1,0,1,0,1,0,10.17,4.5,24,2024-07-06,FARM_0538,9.8
CATTLE_002929,Red_Sindhi,South_Asia,IN,Subtropical,Mixed,55,599.3,1,Mid,311,Green_Fodder,8.9,2,50.9,4.44,6.9,6.4,6.0,27.6,45.7,Summer,0.85,0,1,0,1,0,1,1,0,7.67,4.0,12,2022-06-25,FARM_0728,5.75
CATTLE_002942,White_Fulani,Europe_NA,IN,Tropical,Mixed,69,518.0,4,Early,309,Mixed_Feed,12.8,3,81.9,3.23,9.7,8.6,10.8,12.6,98.3,Spring,0.8,1,0,1,0,0,1,1,1,6.71,4.0,12,2024-03-13,FARM_0587,6.78
CATTLE_002944,Guernsey,Europe_NA,IN,Mediterranean,Intensive,24,500.8,5,Early,130,Green_Fodder,17.9,5,73.7,2.99,3.7,9.0,8.8,33.0,68.3,Monsoon,0.8,1,1,1,0,1,1,0,0,13.02,3.0,24,2023-04-04,FARM_0903,16.66
CATTLE_002952,Jersey,Oceania,IN,Subtropical,Intensive,93,290.5,1,Early,313,Crop_Residues,10.4,4,94.0,2.72,6.3,6.7,12.8,19.4,80.7,Autumn,0.34,0,0,1,0,1,1,1,1,10.42,3.0,12,2023-01-29,FARM_0752,12.4
CATTLE_002961,Africander,South_Asia,IN,Subtropical,Mixed,40,257.0,5,Mid,318,Dry_Fodder,14.4,5,68.0,5.79,2.6,9.7,16.1,23.8,62.1,Winter,0.69,1,0,0,1,1,1,0,1,0.0,3.0,6,2024-04-28,FARM_0349,0.14
CATTLE_002991,Ongole,Europe_NA,IN,Mediterranean,Mixed,83,422.1,5,Mid,20,Green_Fodder,12.6,4,87.1,0.5,3.3,10.3,8.4,19.3,68.2,Spring,0.47,0,1,1,0,1,1,1,1,3.61,4.0,12,2023-06-19,FARM_0816,3.35
CATTLE_003027,Illawarra_Shorthorn,Africa,IN,Temperate,Mixed,135,523.4,4,Mid,46,Pasture_Grass,18.7,2,73.8,3.41,5.1,9.1,8.5,33.3,68.4,Autumn,0.8,0,1,0,1,0,0,1,1,12.18,3.5,12,2023-02-25,FARM_0733,9.07
